campaign_id,campaign_name,campaign_start_date,campaign_end_date,campaign_budget,campaign_impressions,campaign_clicks,campaign_conversions,campaign_reach,campaign_engagement_rate,campaign_click_through_rate,campaign_conversion_rate,campaign_average_engagement,campaign_total_engagement,campaign_video_views,campaign_video_completion_rate,campaign_comments
616,End of Year Clearance,4/23/2022,10/7/2022,$2698.14,446951,3717,28,730159,0.03,0.36,0.35,7,8020,893596,0.07,825
617,Spring Sale,7/7/2022,11/14/2022,$8506.90,196626,671,358,809308,0.07,0.41,0.27,3,2176,486640,0.05,433
618,Summer Campaign,10/17/2022,8/13/2022,$4545.05,711921,5636,808,842845,0.06,0.35,0.44,8,2537,886243,0.04,113
619,Holiday Special,12/1/2022,3/14/2022,$1347.71,28060,5957,769,335404,0.05,0.24,0.49,6,4908,348515,0.43,914
620,Holiday Special,7/20/2022,7/11/2022,$9450.09,395962,6515,221,335908,0.03,0.34,0.47,9,1791,420787,0.32,527
621,End of Year Clearance,10/15/2022,12/8/2022,$1361.96,407383,8364,660,913758,0.02,0.38,0.21,6,1242,362523,0.07,973
622,End of Year Clearance,5/17/2022,8/7/2022,$1799.21,48415,5513,771,403822,0.02,0.2,0.33,9,3987,503139,0.13,325
623,Back-to-School Promotion,1/6/2022,7/28/2022,$4120.87,168328,5121,445,604701,0.02,0.22,0.41,1,7437,52187,0.39,871
624,Back-to-School Promotion,10/10/2022,9/24/2022,$3995.93,520189,3934,564,762256,0.04,0.31,0.49,10,8130,449404,0.13,901
625,Back-to-School Promotion,4/29/2022,2/24/2022,$7154.17,206777,1462,575,465177,0.08,0.48,0.43,9,335,774273,0.39,920
626,Back-to-School Promotion,9/19/2022,1/31/2022,$4027.64,880754,6579,781,371912,0.03,0.29,0.17,6,1745,690696,0.47,133
627,Summer Campaign,11/21/2022,11/28/2022,$9745.43,308785,7327,377,949043,0.03,0.13,0.16,9,2930,824252,0.19,106
628,Spring Sale,12/8/2022,2/19/2022,$5760.48,141399,1845,470,535080,0.05,0.47,0.07,10,6478,473157,0.36,45
629,Back-to-School Promotion,1/13/2022,2/23/2022,$2154.18,475499,447,227,727359,0.06,0.33,0.33,2,1194,906822,0.32,116
630,Back-to-School Promotion,5/13/2022,9/12/2022,$2192.21,564498,9858,127,314433,0.06,0.01,0.24,5,5152,53724,0.33,997
631,Spring Sale,3/30/2022,9/2/2022,$4719.77,10352,5371,478,109512,0.08,0.44,0.28,10,7216,382179,0.24,906
632,Holiday Special,4/3/2022,6/9/2022,$2473.81,751594,9330,414,749374,0.06,0.35,0.34,9,6668,449046,0.45,971
633,Spring Sale,11/25/2022,7/7/2022,$3988.20,46413,4971,816,186455,0.03,0.49,0.17,4,7862,235708,0.2,397
634,Summer Campaign,1/16/2022,8/5/2022,$9525.31,68769,7203,357,256872,0.07,0.01,0.47,9,2223,178890,0.31,713
635,Back-to-School Promotion,6/28/2022,3/21/2022,$4152.55,819478,6791,506,381369,0.03,0.44,0.34,9,6522,681215,0.23,506
636,Spring Sale,2/5/2022,7/1/2022,$6459.90,519119,8855,53,955218,0.07,0.26,0.21,10,9357,354216,0.21,659
637,Holiday Special,7/4/2022,3/11/2022,$2145.61,440481,2544,172,958020,0.03,0.21,0.22,2,7854,935756,0.21,911
638,End of Year Clearance,5/27/2022,3/4/2022,$2393.20,853789,1378,791,5949,0.04,0.33,0.13,2,4536,653206,0.13,367
639,Summer Campaign,5/26/2022,7/16/2022,$1243.06,624319,9362,563,85229,0.05,0.43,0.22,3,490,36368,0.25,951
640,Holiday Special,3/22/2022,10/26/2022,$5860.04,707056,2004,857,728174,0.09,0.33,0.1,2,2550,402994,0.11,240
641,Back-to-School Promotion,9/12/2022,6/19/2022,$8958.17,53054,5666,729,570826,0.03,0.3,0.02,6,2732,118664,0.27,956
642,Summer Campaign,4/27/2022,11/23/2022,$3782.83,295104,7681,802,799241,0.08,0.38,0.2,1,313,958319,0.39,783
643,End of Year Clearance,8/2/2022,10/19/2022,$3126.99,108184,5266,603,7163,0.02,0.47,0.24,10,3012,779668,0.28,419
644,Holiday Special,7/6/2022,5/3/2022,$2415.90,419922,3220,214,558783,0.04,0.4,0.03,1,627,58044,0.34,778
645,End of Year Clearance,12/14/2022,9/10/2022,$7399.04,33181,6873,521,980322,0.04,0.27,0.07,2,3368,668215,0.49,871
646,Spring Sale,1/12/2022,12/7/2022,$6427.79,590046,2219,487,543941,0.06,0.33,0.34,5,6167,766213,0.02,272
647,Back-to-School Promotion,9/12/2022,6/25/2022,$6145.65,310270,2548,933,134575,0.07,0.49,0.45,6,8764,45617,0.02,838
648,Summer Campaign,7/11/2022,4/19/2022,$6177.46,991727,9414,762,943801,0.04,0.43,0.17,4,9480,955059,0.29,830
649,Spring Sale,2/12/2022,9/9/2022,$8707.71,40064,5976,38,352400,0.02,0.02,0.45,9,3649,31081,0.44,899
650,End of Year Clearance,3/15/2022,2/13/2022,$8335.80,738060,8049,846,86379,0.09,0.16,0.38,6,6607,224249,0.15,615
651,Spring Sale,7/17/2022,5/3/2022,$7442.20,577417,1654,537,348035,0.02,0.34,0.05,6,1105,571285,0.33,423
652,Back-to-School Promotion,11/19/2022,5/4/2022,$4206.41,348849,4567,620,349577,0.08,0.1,0.32,1,108,945762,0.41,477
653,Spring Sale,6/29/2022,7/11/2022,$1814.29,543353,1197,622,772059,0.08,0.4,0.17,10,8305,916490,0.08,541
654,Holiday Special,4/1/2022,11/24/2022,$7574.60,322612,5342,468,525288,0.08,0.06,0.05,7,8900,457489,0.23,616
655,Spring Sale,6/24/2022,10/28/2022,$7566.65,390345,3155,604,784959,0.02,0.4,0.09,9,1442,963900,0.3,353
656,End of Year Clearance,2/11/2022,2/20/2022,$2896.28,174687,7707,670,320432,0.07,0.24,0.26,10,236,307808,0.4,758
657,Summer Campaign,10/24/2022,3/26/2022,$6820.74,952478,9950,128,227061,0.04,0.18,0.06,2,4909,727254,0.09,932
658,End of Year Clearance,10/3/2022,3/13/2022,$5200.11,925579,5963,417,18526,0.02,0.25,0.27,2,9830,29903,0.11,484
659,End of Year Clearance,8/20/2022,3/11/2022,$1346.32,385704,9088,675,268709,0.09,0.18,0.16,9,5823,983128,0.38,726
660,Summer Campaign,9/30/2022,2/3/2022,$5393.29,628284,2332,670,446490,0.04,0.43,0.18,2,1273,385884,0.35,509
661,Back-to-School Promotion,5/31/2022,8/19/2022,$9118.19,805136,6319,570,380330,0.03,0.1,0.4,3,1011,964981,0.43,115
662,Summer Campaign,5/22/2022,10/19/2022,$9445.55,498903,9298,599,677535,0.05,0.23,0.22,3,7227,994442,0.36,62
663,Back-to-School Promotion,2/22/2022,5/5/2022,$4435.63,22577,5815,477,382737,0.02,0.14,0.09,7,3966,549600,0.31,574
664,Spring Sale,7/23/2022,6/15/2022,$1279.15,386643,1183,194,7305,0.08,0.41,0.33,1,9867,458857,0.45,628
665,End of Year Clearance,3/25/2022,10/8/2022,$3666.62,976784,2587,291,570117,0.03,0.31,0.36,4,1549,125006,0.3,761
666,Spring Sale,2/24/2022,4/8/2022,$9823.90,130304,9953,217,879834,0.04,0.3,0.12,1,9309,378958,0.25,406
667,Holiday Special,2/10/2022,1/14/2022,$1578.18,10322,3261,753,454265,0.09,0.22,0.17,7,2665,475861,0.26,108
668,Spring Sale,9/10/2022,9/24/2022,$6812.71,790790,6814,275,497249,0.06,0.03,0.23,10,5026,671631,0.08,339
669,End of Year Clearance,6/4/2022,3/21/2022,$1634.99,418847,8159,136,896665,0.03,0.3,0.27,1,1644,552265,0.47,767
670,Spring Sale,7/14/2022,10/12/2022,$3550.27,435995,1884,220,265237,0.03,0.07,0.06,3,4726,732858,0.25,20
671,Back-to-School Promotion,4/30/2022,1/25/2022,$5204.84,963988,9518,872,187123,0.03,0.26,0.17,7,293,964072,0.22,29
672,End of Year Clearance,7/23/2022,11/27/2022,$6718.62,835635,6689,564,763986,0.06,0.39,0.25,8,3252,636634,0.41,124
673,Holiday Special,10/3/2022,1/15/2022,$3246.15,490476,3418,884,837455,0.07,0.24,0.18,5,5252,637453,0.18,849
674,Spring Sale,5/5/2022,1/25/2022,$3584.29,124231,8978,556,801143,0.06,0.19,0.49,6,8506,303035,0.24,799
675,Holiday Special,5/24/2022,2/18/2022,$3780.06,680017,1454,671,450253,0.04,0.12,0.02,4,2963,688716,0.2,647
676,Holiday Special,6/13/2022,11/13/2022,$2208.34,153074,9354,602,780877,0.05,0.16,0.45,5,1242,387072,0.4,910
677,Back-to-School Promotion,3/23/2022,8/23/2022,$5577.95,769238,7844,877,424334,0.09,0.1,0.03,1,8417,46375,0.25,36
678,Back-to-School Promotion,7/1/2022,5/12/2022,$1021.06,364692,6466,24,206832,0.08,0.46,0.02,4,3762,726601,0.16,798
679,Holiday Special,5/24/2022,4/3/2022,$2108.85,207077,582,457,625638,0.02,0.31,0.01,3,1568,344415,0.11,710
680,Holiday Special,3/31/2022,5/24/2022,$3148.93,966618,528,695,321521,0.06,0.38,0.09,9,9626,497610,0.42,803
681,Spring Sale,5/14/2022,6/2/2022,$3178.56,603020,9915,442,560077,0.08,0.01,0.07,9,3648,620009,0.06,336
682,End of Year Clearance,8/9/2022,7/3/2022,$2382.43,791262,6164,586,881393,0.02,0.14,0.46,1,1537,314300,0.08,145
683,End of Year Clearance,7/21/2022,4/2/2022,$5290.61,611759,956,888,273322,0.04,0.45,0.49,8,5958,908266,0.21,652
684,Spring Sale,3/26/2022,8/21/2022,$3677.09,877878,5590,651,437141,0.1,0.1,0.42,7,6739,734093,0.43,225
685,Spring Sale,8/14/2022,6/7/2022,$8002.35,907840,6477,467,333123,0.02,0.02,0.5,7,3621,609805,0.12,856
686,Holiday Special,10/22/2022,12/25/2022,$5485.26,167135,6083,267,101193,0.03,0.28,0.42,10,8883,116979,0.29,430
687,Back-to-School Promotion,7/29/2022,3/8/2022,$6916.56,612470,6202,467,802615,0.09,0.08,0.1,5,3954,120925,0.29,308
688,Holiday Special,2/7/2022,5/22/2022,$1380.22,285719,6086,318,660264,0.03,0.47,0.27,2,1027,372944,0.49,289
689,Back-to-School Promotion,10/7/2022,8/8/2022,$3288.26,662514,4686,487,913783,0.01,0.12,0.24,2,1788,863038,0.05,248
690,Summer Campaign,10/22/2022,6/29/2022,$8493.27,978591,720,129,815270,0.08,0.4,0.18,3,3112,115514,0.22,526
691,Spring Sale,7/28/2022,9/25/2022,$8856.51,216598,6822,900,905888,0.07,0.23,0.08,4,2401,230488,0.19,357
692,Spring Sale,7/9/2022,5/24/2022,$4786.40,757629,9222,369,43013,0.02,0.08,0.29,3,3761,179032,0.04,613
693,Spring Sale,1/24/2022,12/4/2022,$9954.53,992402,7777,286,128212,0.02,0.48,0.29,7,4988,630873,0.34,657
694,Holiday Special,1/29/2022,1/30/2022,$1988.82,190088,7364,221,988769,0.06,0.04,0.11,5,518,980362,0.04,191
695,Holiday Special,9/21/2022,2/23/2022,$6969.05,788282,7206,454,974380,0.07,0.12,0.43,5,1875,748657,0.2,154
696,Spring Sale,6/18/2022,11/4/2022,$1210.98,994356,6562,946,251189,0.08,0.07,0.13,10,6531,610784,0.09,530
697,End of Year Clearance,10/19/2022,4/2/2022,$1210.88,237404,1358,247,143267,0.08,0.15,0.04,7,9547,407933,0.29,601
698,Back-to-School Promotion,1/31/2022,1/31/2022,$1642.38,32340,4701,192,888435,0.07,0.41,0.1,1,7427,718973,0.33,962
699,Back-to-School Promotion,6/20/2022,5/24/2022,$5059.11,590209,8122,623,461911,0.06,0.31,0.4,1,6974,124403,0.23,701
700,Holiday Special,6/22/2022,5/27/2022,$9013.45,221812,9435,546,555902,0.03,0.07,0.43,4,5958,98566,0.37,61
701,End of Year Clearance,4/30/2022,7/1/2022,$2129.31,542313,4361,12,954162,0.09,0.31,0.36,7,8388,305565,0.18,721
702,Back-to-School Promotion,9/10/2022,5/19/2022,$2238.01,275116,979,773,437942,0.01,0.38,0.11,2,2714,99029,0.26,958
703,Spring Sale,7/15/2022,6/5/2022,$5154.86,385141,2855,181,704251,0.07,0.32,0.43,4,4084,205280,0.21,795
704,Spring Sale,1/23/2022,5/6/2022,$6303.36,584795,5463,291,328097,0.04,0.22,0.12,9,8380,927881,0.35,525
705,Back-to-School Promotion,10/2/2022,7/2/2022,$1082.76,360232,8862,770,311763,0.01,0.11,0.04,7,7427,669020,0.12,482
706,Spring Sale,9/25/2022,5/23/2022,$1963.08,805880,8513,848,938914,0.08,0.3,0.04,5,5564,409193,0.2,51
707,Holiday Special,10/1/2022,8/24/2022,$8007.95,256389,6436,291,507110,0.05,0.37,0.2,6,6731,725463,0.02,765
708,Summer Campaign,7/6/2022,12/6/2022,$4476.17,963738,2496,484,709472,0.09,0.42,0.17,4,8081,840477,0.03,904
709,Holiday Special,11/15/2022,11/7/2022,$6606.90,58855,8991,824,281619,0.08,0.29,0.02,4,6246,685320,0.23,663
710,Back-to-School Promotion,3/30/2022,5/19/2022,$1875.47,326724,6794,855,71776,0.06,0.23,0.46,2,8387,70696,0.24,104
711,Spring Sale,3/20/2022,2/15/2022,$2279.21,698191,7505,215,402021,0.07,0.25,0.05,9,8533,701811,0.05,569
712,Back-to-School Promotion,8/6/2022,11/6/2022,$9539.04,718763,5856,981,63885,0.05,0.03,0.46,6,4168,947443,0.46,96
713,Spring Sale,7/4/2022,8/31/2022,$2592.24,123198,1369,804,669748,0.07,0.38,0.18,6,8101,574082,0.05,270
714,Summer Campaign,6/5/2022,9/17/2022,$3637.88,339111,9670,395,772533,0.09,0.04,0.3,6,3462,140008,0.09,202
715,End of Year Clearance,6/19/2022,3/22/2022,$1872.00,964762,5671,425,404294,0.04,0.36,0.31,5,2036,395585,0.11,880
716,Back-to-School Promotion,8/10/2022,4/17/2022,$5606.86,555513,2019,785,718649,0.02,0.43,0.35,1,4495,699768,0.45,150
717,Spring Sale,9/2/2022,12/12/2022,$4594.30,511192,9225,857,987583,0.08,0.42,0.09,4,5458,274698,0.15,127
718,Spring Sale,1/29/2022,1/6/2022,$1651.29,745622,4090,59,2175,0.01,0.32,0.36,5,7374,97794,0.27,117
719,Spring Sale,3/14/2022,12/16/2022,$9573.86,779986,8215,163,240131,0.01,0.07,0.07,1,1630,79158,0.46,357
720,End of Year Clearance,10/11/2022,11/30/2022,$6564.04,546030,6486,722,422825,0.06,0.48,0.24,4,4467,789596,0.01,728
721,Summer Campaign,10/23/2022,12/26/2022,$3273.65,60117,715,366,243455,0.04,0.38,0.23,5,6467,789822,0.31,96
722,Spring Sale,10/28/2022,10/8/2022,$5490.34,999461,8060,557,532474,0.06,0.04,0.06,9,8570,213781,0.13,137
723,Holiday Special,1/31/2022,9/25/2022,$2222.73,219794,2029,360,70544,0.05,0.15,0.42,7,1919,283045,0.18,255
724,Summer Campaign,1/4/2022,4/6/2022,$5390.27,829574,1468,116,539637,0.07,0.41,0.15,7,7023,53510,0.04,644
725,Spring Sale,11/17/2022,7/18/2022,$4557.42,463041,2453,178,777901,0.01,0.29,0.38,7,7752,661990,0.24,629
726,Summer Campaign,11/5/2022,3/7/2022,$9902.97,892256,9249,367,101432,0.07,0.04,0.12,9,3538,377750,0.18,615
727,Back-to-School Promotion,6/30/2022,3/14/2022,$9079.15,719142,9276,502,233787,0.08,0.11,0.43,1,1908,532490,0.15,501
728,Spring Sale,9/15/2022,1/1/2022,$9047.91,372764,9561,942,983413,0.02,0.08,0.25,8,9332,307818,0.08,616
729,End of Year Clearance,4/14/2022,3/24/2022,$6993.26,677968,2215,548,762732,0.03,0.13,0.4,2,7469,503567,0.48,34
730,Back-to-School Promotion,1/23/2022,6/12/2022,$7695.30,913913,7123,397,640300,0.08,0.02,0.06,3,6527,730946,0.36,498
731,End of Year Clearance,12/9/2022,2/19/2022,$7879.36,828361,8923,516,484801,0.09,0.21,0.21,1,6688,304294,0.12,857
732,Back-to-School Promotion,5/21/2022,5/18/2022,$9549.38,113361,3560,20,48684,0.07,0.45,0.07,8,6693,835687,0.27,106
733,End of Year Clearance,12/3/2022,7/8/2022,$2665.49,630184,7573,992,820195,0.05,0.12,0.32,7,1574,698243,0.05,587
734,End of Year Clearance,1/14/2022,2/23/2022,$8752.68,135782,9895,794,997183,0.04,0.3,0.17,1,5584,877316,0.12,751
735,Back-to-School Promotion,11/9/2022,11/6/2022,$3806.32,171693,1780,758,594615,0.07,0.3,0.12,5,508,653540,0.06,684
736,Spring Sale,10/20/2022,4/27/2022,$4133.02,570568,6971,756,36871,0.03,0.32,0.33,7,4385,862167,0.33,949
737,End of Year Clearance,7/7/2022,1/10/2022,$3794.98,511915,9260,672,822775,0.07,0.4,0.17,10,6780,117264,0.03,633
738,End of Year Clearance,11/7/2022,1/3/2022,$1793.27,403968,3933,231,494959,0.08,0.28,0.07,4,7620,911023,0.19,761
739,Holiday Special,12/5/2022,5/28/2022,$1761.07,205590,9067,864,915418,0.06,0.16,0.11,2,900,671660,0.21,50
740,Holiday Special,2/26/2022,7/15/2022,$6908.01,410570,1568,225,971071,0.07,0.35,0.46,5,9452,715485,0.44,155
741,Spring Sale,6/29/2022,5/20/2022,$8271.85,534886,4597,433,151728,0.09,0.07,0.32,9,6077,935473,0.28,699
742,Back-to-School Promotion,5/28/2022,3/4/2022,$9933.26,263102,5510,973,907600,0.1,0.16,0.24,8,1221,127475,0.48,780
743,Back-to-School Promotion,4/2/2022,6/26/2022,$4562.69,205452,6481,431,220491,0.05,0.08,0.23,7,6796,774385,0.08,781
744,Summer Campaign,7/25/2022,12/22/2022,$5374.21,876609,774,414,96716,0.07,0.01,0.47,6,1013,534014,0.33,145
745,Holiday Special,11/17/2022,2/23/2022,$9375.68,575772,2653,128,473800,0.05,0.41,0.06,7,2984,484693,0.22,969
746,End of Year Clearance,7/6/2022,10/19/2022,$1070.41,166076,7421,652,752709,0.07,0.4,0.12,2,5611,166144,0.1,618
747,Spring Sale,8/9/2022,4/26/2022,$8062.77,149227,1783,245,679811,0.05,0.19,0.19,6,3314,718829,0.4,796
748,Summer Campaign,7/8/2022,12/1/2022,$9198.11,606843,216,979,893914,0.04,0.14,0.07,2,9083,114455,0.08,339
749,End of Year Clearance,10/23/2022,11/24/2022,$9900.31,322727,7409,189,823920,0.09,0.23,0.04,6,3631,570566,0.18,868
750,Back-to-School Promotion,9/20/2022,6/15/2022,$6662.22,137423,524,590,950004,0.07,0.37,0.36,10,576,647981,0.05,864
751,End of Year Clearance,7/30/2022,1/8/2022,$3944.63,947190,3216,744,660705,0.01,0.17,0.18,10,3791,385015,0.45,940
752,Spring Sale,6/15/2022,1/28/2022,$4667.53,95785,2484,248,316423,0.08,0.28,0.23,4,9161,387841,0.08,725
753,Spring Sale,9/30/2022,2/12/2022,$9632.41,339691,4050,235,533404,0.08,0.23,0.47,9,9389,154189,0.25,742
754,Back-to-School Promotion,2/10/2022,5/7/2022,$9284.88,786658,5047,317,494519,0.07,0.48,0.28,5,1034,392746,0.35,944
755,Holiday Special,3/12/2022,11/5/2022,$3884.98,693188,3658,754,751573,0.04,0.33,0.43,7,9361,317252,0.35,228
756,End of Year Clearance,7/31/2022,11/29/2022,$2819.83,913715,7768,111,231978,0.05,0.36,0.3,3,8550,333499,0.2,938
757,Back-to-School Promotion,6/23/2022,7/27/2022,$3294.42,514657,4740,615,62922,0.05,0.28,0.17,9,8038,748973,0.24,792
758,Spring Sale,1/27/2022,11/20/2022,$1014.94,895253,703,763,953722,0.07,0.27,0.49,1,8023,832703,0.31,908
759,Back-to-School Promotion,12/18/2022,4/12/2022,$7479.99,98406,4665,414,745163,0.02,0.32,0.47,6,8312,177893,0.05,345
760,End of Year Clearance,7/15/2022,7/22/2022,$8949.36,794129,5654,301,858795,0.08,0.05,0.15,7,7313,611160,0.29,464
761,End of Year Clearance,9/25/2022,8/12/2022,$6335.99,148007,2130,470,659391,0.01,0.33,0.26,6,4962,80785,0.02,398
762,Holiday Special,1/8/2022,5/5/2022,$8655.64,392417,9995,295,561932,0.05,0.27,0.39,4,9092,938860,0.38,350
763,Spring Sale,8/11/2022,2/15/2022,$7531.52,963011,6354,684,864819,0.05,0.33,0.27,10,9614,539570,0.25,523
764,End of Year Clearance,10/14/2022,11/21/2022,$6081.90,197743,4548,674,997436,0.04,0.21,0.14,5,3926,986183,0.19,650
765,Back-to-School Promotion,2/7/2022,11/12/2022,$8592.12,650131,8564,610,207841,0.02,0.36,0.14,8,875,972393,0.01,942
766,Back-to-School Promotion,12/3/2022,9/18/2022,$6470.10,251308,4777,952,924199,0.08,0.42,0.08,2,4385,69915,0.27,600
767,Spring Sale,3/13/2022,1/14/2022,$4012.09,45837,9360,804,864654,0.08,0.33,0.35,10,1280,796723,0.23,792
768,Spring Sale,8/7/2022,11/28/2022,$9299.43,973515,1562,491,414969,0.07,0.13,0.08,2,545,703800,0.41,545
769,Holiday Special,9/3/2022,2/24/2022,$4744.28,918824,6985,177,720951,0.09,0.46,0.27,6,2346,708017,0.14,572
770,Summer Campaign,10/16/2022,1/27/2022,$4110.19,918558,9465,479,399774,0.1,0.35,0.49,10,6446,732530,0.4,566
771,Summer Campaign,6/30/2022,9/19/2022,$3425.40,450280,4710,301,459150,0.07,0.04,0.26,7,5302,306691,0.16,75
772,Summer Campaign,2/8/2022,12/26/2022,$8693.45,311867,5162,443,115132,0.08,0.41,0.29,5,9684,61481,0.21,299
773,Back-to-School Promotion,2/24/2022,2/15/2022,$7230.39,299022,1972,807,336895,0.02,0.19,0.15,3,8151,729581,0.45,562
774,Holiday Special,6/1/2022,4/16/2022,$9737.18,541782,925,735,735000,0.09,0.46,0.46,3,5030,523228,0.03,56
775,Summer Campaign,10/10/2022,11/17/2022,$6522.11,791361,3205,970,119241,0.03,0.5,0.21,2,729,237682,0.01,240
776,Holiday Special,3/2/2022,6/19/2022,$8052.39,753875,9691,419,437469,0.05,0.12,0.48,1,7849,660411,0.08,985
777,Summer Campaign,12/27/2022,12/30/2022,$4560.50,954953,1961,357,218005,0.05,0.17,0.42,3,8516,123617,0.44,363
778,Spring Sale,11/4/2022,4/24/2022,$1379.27,770180,5099,321,531662,0.05,0.35,0.38,4,2698,810638,0.31,681
779,Summer Campaign,9/11/2022,7/5/2022,$3707.91,223217,8786,599,696024,0.06,0.4,0.34,5,2877,917132,0.11,989
780,End of Year Clearance,8/24/2022,7/10/2022,$3267.69,558073,9428,383,723392,0.01,0.33,0.43,9,6529,727343,0.2,83
781,Holiday Special,9/26/2022,10/17/2022,$5286.48,283023,1867,284,999038,0.05,0.02,0.36,4,2169,576240,0.26,132
782,Back-to-School Promotion,2/20/2022,7/5/2022,$1163.95,885446,896,741,920034,0.1,0.16,0.42,2,7112,556827,0.14,243
783,End of Year Clearance,5/21/2022,12/8/2022,$8691.25,210909,8010,579,187243,0.08,0.11,0.34,6,1299,255253,0.48,798
784,Spring Sale,5/25/2022,5/4/2022,$9846.72,449939,1313,100,320203,0.01,0.07,0.45,6,4422,874433,0.17,528
785,End of Year Clearance,6/21/2022,11/9/2022,$5989.56,540845,4643,420,901395,0.1,0.21,0.41,8,8843,795274,0.24,233
786,Summer Campaign,4/12/2022,9/15/2022,$2720.91,715401,3747,738,305461,0.04,0.11,0.29,10,4086,518370,0.37,591
787,Back-to-School Promotion,11/15/2022,4/13/2022,$8587.43,741228,9814,379,174679,0.09,0.1,0.43,6,9675,482767,0.31,249
788,Back-to-School Promotion,9/14/2022,4/11/2022,$7651.04,487739,3026,981,817948,0.09,0.4,0.44,7,9097,900223,0.14,41
789,End of Year Clearance,4/4/2022,1/25/2022,$7666.74,280664,6102,263,134201,0.07,0.17,0.17,3,938,703354,0.46,541
790,Back-to-School Promotion,9/20/2022,2/7/2022,$8865.44,149501,1605,866,108840,0.05,0.25,0.47,6,6927,927669,0.3,493
791,End of Year Clearance,8/15/2022,12/30/2022,$4616.52,587716,7659,824,810242,0.06,0.13,0.47,3,4500,620460,0.19,922
792,End of Year Clearance,5/4/2022,10/31/2022,$2815.96,573227,4573,294,555990,0.05,0.32,0.45,6,5384,600727,0.14,355
793,Back-to-School Promotion,7/1/2022,12/19/2022,$3100.97,559809,6624,208,785162,0.02,0.14,0.03,9,6676,688719,0.11,881
794,Holiday Special,11/9/2022,2/19/2022,$7888.79,525872,2641,619,510522,0.01,0.11,0.08,2,2911,762236,0.23,217
795,Back-to-School Promotion,5/4/2022,9/2/2022,$8254.06,116157,2013,181,593322,0.04,0.13,0.48,1,7433,126170,0.2,49
796,End of Year Clearance,12/1/2022,4/5/2022,$1288.74,431370,1034,730,456212,0.1,0.09,0.4,8,9748,340062,0.14,371
797,Back-to-School Promotion,4/8/2022,8/2/2022,$3966.06,407048,5430,555,84693,0.1,0.16,0.32,3,5083,712075,0.07,947
798,Back-to-School Promotion,8/24/2022,7/2/2022,$7508.67,342740,1022,119,921465,0.03,0.39,0.14,6,5513,433315,0.44,157
799,Spring Sale,6/7/2022,3/4/2022,$5733.28,196469,9411,224,478247,0.08,0.15,0.16,7,6490,295924,0.25,549
800,Holiday Special,10/23/2022,5/2/2022,$7061.29,548702,6198,367,455283,0.1,0.08,0.32,3,8944,480985,0.23,909
801,Back-to-School Promotion,6/3/2022,8/21/2022,$9382.52,466394,4975,453,37700,0.09,0.12,0.27,7,980,573900,0.28,790
802,End of Year Clearance,2/24/2022,9/28/2022,$8435.74,861551,352,258,969250,0.04,0.02,0.04,7,2741,212608,0.23,36
803,Back-to-School Promotion,12/9/2022,12/10/2022,$4980.02,191925,863,21,374188,0.09,0.4,0.48,10,7828,234988,0.25,425
804,Back-to-School Promotion,4/21/2022,6/12/2022,$4145.90,218573,4832,428,830764,0.02,0.26,0.46,4,9399,624882,0.24,603
805,Back-to-School Promotion,6/11/2022,1/4/2022,$6040.56,61908,274,807,184460,0.04,0.31,0.25,8,2357,433573,0.06,476
806,Holiday Special,9/5/2022,10/10/2022,$9391.10,799252,1902,538,320317,0.08,0.47,0.16,7,1662,898510,0.22,947
807,Back-to-School Promotion,12/29/2022,3/4/2022,$3111.32,292047,8552,667,211013,0.02,0.24,0.17,9,6622,701190,0.36,891
808,End of Year Clearance,7/18/2022,9/14/2022,$5079.76,963524,3800,204,644325,0.03,0.16,0.17,1,4186,799647,0.46,240
809,Holiday Special,8/31/2022,1/3/2022,$9646.34,68657,6668,692,482533,0.08,0.44,0.33,5,3542,623525,0.17,443
810,Back-to-School Promotion,11/23/2022,4/2/2022,$6953.60,262574,672,706,292456,0.08,0.24,0.05,9,6280,191284,0.36,67
811,Spring Sale,7/6/2022,4/5/2022,$3788.68,229255,7322,387,579765,0.08,0.44,0.18,2,6167,23019,0.49,840
812,Spring Sale,10/25/2022,7/3/2022,$1110.19,256348,9766,116,120176,0.06,0.14,0.01,1,2153,855325,0.32,619
813,Holiday Special,1/25/2022,12/3/2022,$8551.33,476125,7822,68,313613,0.08,0.26,0.11,8,7966,242722,0.12,606
814,Back-to-School Promotion,8/14/2022,1/14/2022,$4254.15,820916,2918,419,783788,0.01,0.37,0.04,8,7883,723900,0.22,471
815,Summer Campaign,10/21/2022,10/28/2022,$9753.36,137703,8233,71,683938,0.03,0.07,0.43,4,5754,785993,0.33,649
816,Summer Campaign,3/28/2022,2/9/2022,$4049.80,334447,4592,649,391028,0.08,0.33,0.03,7,5198,44669,0.22,739
817,End of Year Clearance,11/21/2022,3/5/2022,$3473.54,677440,5161,607,670399,0.03,0.09,0.02,8,2648,56915,0.05,445
818,Back-to-School Promotion,6/21/2022,12/19/2022,$3795.14,220542,8680,678,502741,0.05,0.49,0.28,2,7995,602030,0.37,795
819,Summer Campaign,5/9/2022,4/28/2022,$9855.41,640537,2575,399,564394,0.08,0.23,0.32,5,827,980584,0.07,742
820,Holiday Special,11/26/2022,7/3/2022,$1355.14,188689,6428,509,824355,0.06,0.12,0.38,7,1212,447223,0.04,366
